ID du bulletin,Titre du bulletin,Type de bulletin,Date de publication,Lien du bulletin (ANSSI),Identifiant CVE,Score CVSS,Base Severity,Type CWE,Score EPSS,Description,Éditeur/Vendor,Produit,Versions affectées
CERTFR-2025-AVI-0496,Multiples vulnérabilités dans les produits Fortinet (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0496/,CVE-2025-22256,6.0,MEDIUM,CWE-280,0.000230000,"A improper handling of insufficient permissions or privileges in Fortinet FortiPAM 1.4.0 through 1.4.1, 1.3.0, 1.2.0, 1.1.0 through 1.1.2, 1.0.0 through 1.0.3, FortiSRA 1.4.0 through 1.4.1 allows attacker to improper access control via specially crafted HTTP requests",Fortinet,FortiPAM,"1.4.0, 1.3.0, 1.2.0, 1.1.0, 1.0.0"
CERTFR-2025-AVI-0496,Multiples vulnérabilités dans les produits Fortinet (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0496/,CVE-2025-22256,6.0,MEDIUM,CWE-280,0.000230000,"A improper handling of insufficient permissions or privileges in Fortinet FortiPAM 1.4.0 through 1.4.1, 1.3.0, 1.2.0, 1.1.0 through 1.1.2, 1.0.0 through 1.0.3, FortiSRA 1.4.0 through 1.4.1 allows attacker to improper access control via specially crafted HTTP requests",Fortinet,FortiSRA,1.4.0
CERTFR-2025-AVI-0496,Multiples vulnérabilités dans les produits Fortinet (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0496/,CVE-2025-24471,6.0,MEDIUM,CWE-295,0.000250000,"An Improper Certificate Validation vulnerability [CWE-295] in FortiOS version 7.6.1 and below, version 7.4.7 and below may allow an EAP verified remote user to connect from FortiClient via revoked certificate.",Fortinet,FortiOS,"7.6.0, 7.4.0"
CERTFR-2025-AVI-0496,Multiples vulnérabilités dans les produits Fortinet (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0496/,CVE-2023-48786,4.1,MEDIUM,CWE-918,0.000330000,A server-side request forgery vulnerability [CWE-918] in Fortinet FortiClientEMS version 7.4.0 through 7.4.2 and before 7.2.6 may allow an authenticated attacker to perform internal requests via crafted HTTP or HTTPS requests.,Fortinet,FortiClientEMS,"7.2.0, 7.0.0, 6.4.7, 6.4.0"
CERTFR-2025-AVI-0496,Multiples vulnérabilités dans les produits Fortinet (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0496/,CVE-2024-54019,4.4,MEDIUM,CWE-297,0.000210000,"A improper validation of certificate with host mismatch in Fortinet FortiClientWindows version 7.4.0, versions 7.2.0 through 7.2.6, and 7.0 all versions allow an unauthorized attacker to redirect VPN connections via DNS spoofing or another form of redirection.",Fortinet,FortiClientWindows,"7.4.0, 7.2.0, 7.0.0"
CERTFR-2025-AVI-0496,Multiples vulnérabilités dans les produits Fortinet (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0496/,CVE-2025-22251,3.0,LOW,CWE-923,0.000170000,"An improper restriction of communication channel to intended endpoints vulnerability [CWE-923] in FortiOS 7.6.0, 7.4.0 through 7.4.5, 7.2 all versions, 7.0 all versions, 6.4 all versions may allow an unauthenticated attacker to inject unauthorized sessions via crafted FGSP session synchronization packets.",Fortinet,FortiOS,"7.6.0, 7.4.0, 7.2.0, 7.0.0, 6.4.0"
CERTFR-2025-AVI-0496,Multiples vulnérabilités dans les produits Fortinet (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0496/,CVE-2025-31104,7.0,HIGH,CWE-78,0.002240000,"An Improper Neutralization of Special Elements used in an OS Command ('OS Command Injection') vulnerability [CWE-78] in FortiADC 7.6.0 through 7.6.1, 7.4.0 through 7.4.6, 7.2.0 through 7.2.7, 7.1.0 through 7.1.4, 7.0 all versions, 6.2 all versions, 6.1 all versions may allow an authenticated attacker to execute unauthorized code via crafted HTTP requests.",Fortinet,FortiADC,"7.6.0, 7.4.0, 7.2.0, 7.1.0, 7.0.0, 6.2.0, 6.1.0"
CERTFR-2025-AVI-0496,Multiples vulnérabilités dans les produits Fortinet (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0496/,CVE-2024-50568,5.6,MEDIUM,CWE-300,0.000070000,"A channel accessible by non-endpoint vulnerability [CWE-300] in Fortinet FortiOS version 7.4.0 through 7.4.3, 7.2.0 through 7.2.7 and before 7.0.14 & FortiProxy version 7.4.0 through 7.4.3, 7.2.0 through 7.2.9 and before 7.0.16 allows an unauthenticated attacker with the knowledge of device specific data to spoof the identity of a downstream device of the security fabric via crafted TCP requests.",Fortinet,FortiOS,"7.4.0, 7.2.0, 7.0.0, 6.4.2"
CERTFR-2025-AVI-0496,Multiples vulnérabilités dans les produits Fortinet (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0496/,CVE-2024-50568,5.6,MEDIUM,CWE-300,0.000070000,"A channel accessible by non-endpoint vulnerability [CWE-300] in Fortinet FortiOS version 7.4.0 through 7.4.3, 7.2.0 through 7.2.7 and before 7.0.14 & FortiProxy version 7.4.0 through 7.4.3, 7.2.0 through 7.2.9 and before 7.0.16 allows an unauthenticated attacker with the knowledge of device specific data to spoof the identity of a downstream device of the security fabric via crafted TCP requests.",Fortinet,FortiProxy,"7.4.0, 7.2.0, 7.0.0"
CERTFR-2025-AVI-0496,Multiples vulnérabilités dans les produits Fortinet (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0496/,CVE-2024-50562,4.4,MEDIUM,CWE-613,0.000370000,"An Insufficient Session Expiration vulnerability [CWE-613] in FortiOS SSL-VPN version 7.6.0, version 7.4.6 and below, version 7.2.10 and below, 7.0 all versions, 6.4 all versions may allow an attacker in possession of a cookie used to log in the SSL-VPN portal to log in again, although the session has expired or was logged out.",Fortinet,FortiOS,"7.6.0, 7.4.6, 7.4.0, 7.2.0, 7.0.0, 6.4.0"
CERTFR-2025-AVI-0496,Multiples vulnérabilités dans les produits Fortinet (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0496/,CVE-2024-50562,4.4,MEDIUM,CWE-613,0.000370000,"An Insufficient Session Expiration vulnerability [CWE-613] in FortiOS SSL-VPN version 7.6.0, version 7.4.6 and below, version 7.2.10 and below, 7.0 all versions, 6.4 all versions may allow an attacker in possession of a cookie used to log in the SSL-VPN portal to log in again, although the session has expired or was logged out.",Fortinet,FortiPAM,"1.4.0, 1.3.0, 1.2.0, 1.1.0, 1.0.0"
CERTFR-2025-AVI-0496,Multiples vulnérabilités dans les produits Fortinet (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0496/,CVE-2024-50562,4.4,MEDIUM,CWE-613,0.000370000,"An Insufficient Session Expiration vulnerability [CWE-613] in FortiOS SSL-VPN version 7.6.0, version 7.4.6 and below, version 7.2.10 and below, 7.0 all versions, 6.4 all versions may allow an attacker in possession of a cookie used to log in the SSL-VPN portal to log in again, although the session has expired or was logged out.",Fortinet,FortiProxy,"7.6.0, 7.4.0, 7.2.0, 7.0.0, 2.0.0"
CERTFR-2025-AVI-0497,Vulnérabilité dans les processeurs Intel (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0497/,CVE-2025-2884,,Non disponible,Non disponible,0.000120000,TCG TPM2.0 Reference implementation's CryptHmacSign helper function is vulnerable to Out-of-Bounds read due to the lack of validation the signature scheme with the signature key's algorithm. See Errata Revision 1.83 and advisory TCGVRT0009 for TCG standard TPM2.0,Trusted Computing Group,TPM2.0,0
CERTFR-2025-AVI-0491,Multiples vulnérabilités dans les produits Mozilla (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0491/,CVE-2025-49710,,Non disponible,Non disponible,0.000590000,An integer overflow was present in `OrderedHashTable` used by the JavaScript engine This vulnerability affects Firefox < 139.0.4.,Mozilla,Firefox,unspecified
CERTFR-2025-AVI-0491,Multiples vulnérabilités dans les produits Mozilla (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0491/,CVE-2025-5986,,Non disponible,Non disponible,0.000410000,"A crafted HTML email using mailbox:/// links can trigger automatic, unsolicited downloads of .pdf files to the user's desktop or home directory without prompting, even if auto-saving is disabled. This behavior can be abused to fill the disk with garbage data (e.g. using /dev/urandom on Linux) or to leak Windows credentials via SMB links when the email is viewed in HTML mode. While user interaction is required to download the .pdf file, visual obfuscation can conceal the download trigger. Viewing the email in HTML mode is enough to load external content. This vulnerability affects Thunderbird < 128.11.1 and Thunderbird < 139.0.2.",Mozilla,Thunderbird,unspecified
CERTFR-2025-AVI-0491,Multiples vulnérabilités dans les produits Mozilla (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0491/,CVE-2025-5986,,Non disponible,Non disponible,0.000410000,"A crafted HTML email using mailbox:/// links can trigger automatic, unsolicited downloads of .pdf files to the user's desktop or home directory without prompting, even if auto-saving is disabled. This behavior can be abused to fill the disk with garbage data (e.g. using /dev/urandom on Linux) or to leak Windows credentials via SMB links when the email is viewed in HTML mode. While user interaction is required to download the .pdf file, visual obfuscation can conceal the download trigger. Viewing the email in HTML mode is enough to load external content. This vulnerability affects Thunderbird < 128.11.1 and Thunderbird < 139.0.2.",Mozilla,Thunderbird,unspecified
CERTFR-2025-AVI-0491,Multiples vulnérabilités dans les produits Mozilla (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0491/,CVE-2025-49709,,Non disponible,Non disponible,0.000590000,Certain canvas operations could have lead to memory corruption. This vulnerability affects Firefox < 139.0.4.,Mozilla,Firefox,unspecified
CERTFR-2025-AVI-0492,Multiples vulnérabilités dans les produits Siemens (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0492/,CVE-2023-48795,,Non disponible,Non disponible,,"The SSH transport protocol with certain OpenSSH extensions, found in OpenSSH before 9.6 and other products, allows remote attackers to bypass integrity checks such that some packets are omitted (from the extension negotiation message), and a client and server may consequently end up with a connection for which some security features have been downgraded or disabled, aka a Terrapin attack. This occurs because the SSH Binary Packet Protocol (BPP), implemented by these extensions, mishandles the handshake phase and mishandles use of sequence numbers. For example, there is an effective attack against SSH's use of ChaCha20-Poly1305 (and CBC with Encrypt-then-MAC). The bypass occurs in chacha20-poly1305@openssh.com and (if CBC is used) the -etm@openssh.com MAC algorithms. This also affects Maverick Synergy Java SSH API before 3.1.0-SNAPSHOT, Dropbear through 2022.83, Ssh before 5.1.1 in Erlang/OTP, PuTTY before 0.80, AsyncSSH before 2.14.2, golang.org/x/crypto before 0.17.0, libssh before 0.10.6, libssh2 through 1.11.0, Thorn Tech SFTP Gateway before 3.4.6, Tera Term before 5.1, Paramiko before 3.4.0, jsch before 0.2.15, SFTPGo before 2.5.6, Netgate pfSense Plus through 23.09.1, Netgate pfSense CE through 2.7.2, HPN-SSH through 18.2.0, ProFTPD before 1.3.8b (and before 1.3.9rc2), ORYX CycloneSSH before 2.3.4, NetSarang XShell 7 before Build 0144, CrushFTP before 10.6.0, ConnectBot SSH library before 2.2.22, Apache MINA sshd through 2.11.0, sshj through 0.37.0, TinySSH through 20230101, trilead-ssh2 6401, LANCOM LCOS and LANconfig, FileZilla before 3.66.4, Nova before 11.8, PKIX-SSH before 14.4, SecureCRT before 9.4.3, Transmit5 before 5.10.4, Win32-OpenSSH before 9.5.0.0p1-Beta, WinSCP before 6.2.2, Bitvise SSH Server before 9.32, Bitvise SSH Client before 9.33, KiTTY through 0.76.1.13, the net-ssh gem 7.2.0 for Ruby, the mscdex ssh2 module before 1.15.0 for Node.js, the thrussh library before 0.35.1 for Rust, and the Russh crate before 0.40.2 for Rust.",n/a,n/a,n/a
CERTFR-2025-AVI-0492,Multiples vulnérabilités dans les produits Siemens (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0492/,CVE-2023-38546,,Non disponible,Non disponible,0.002110000,"This flaw allows an attacker to insert cookies at will into a running program
using libcurl, if the specific series of conditions are met.

libcurl performs transfers. In its API, an application creates ""easy handles""
that are the individual handles for single transfers.

libcurl provides a function call that duplicates en easy handle called
[curl_easy_duphandle](https://curl.se/libcurl/c/curl_easy_duphandle.html).

If a transfer has cookies enabled when the handle is duplicated, the
cookie-enable state is also cloned - but without cloning the actual
cookies. If the source handle did not read any cookies from a specific file on
disk, the cloned version of the handle would instead store the file name as
`none` (using the four ASCII letters, no quotes).

Subsequent use of the cloned handle that does not explicitly set a source to
load cookies from would then inadvertently load cookies from a file named
`none` - if such a file exists and is readable in the current directory of the
program using libcurl. And if using the correct file format of course.",curl,curl,8.4.0
CERTFR-2025-AVI-0492,Multiples vulnérabilités dans les produits Siemens (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0492/,CVE-2024-45490,,Non disponible,Non disponible,0.000580000,An issue was discovered in libexpat before 2.6.3. xmlparse.c does not reject a negative length for XML_ParseBuffer.,n/a,n/a,n/a
CERTFR-2025-AVI-0492,Multiples vulnérabilités dans les produits Siemens (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0492/,CVE-2023-46218,,Non disponible,Non disponible,0.003370000,"This flaw allows a malicious HTTP server to set ""super cookies"" in curl that
are then passed back to more origins than what is otherwise allowed or
possible. This allows a site to set cookies that then would get sent to
different and unrelated sites and domains.

It could do this by exploiting a mixed case flaw in curl's function that
verifies a given cookie domain against the Public Suffix List (PSL). For
example a cookie could be set with `domain=co.UK` when the URL used a lower
case hostname `curl.co.uk`, even though `co.uk` is listed as a PSL domain.",curl,curl,8.4.0
CERTFR-2025-AVI-0492,Multiples vulnérabilités dans les produits Siemens (11 juin 2025),Avis,"Wed, 11 Jun 2025 00:00:00 +0000",https://www.cert.ssi.gouv.fr/avis/CERTFR-2025-AVI-0492/,CVE-2024-6119,,Non disponible,CWE-843,0.007190000,"Issue summary: Applications performing certificate name checks (e.g., TLS
clients checking server certificates) may attempt to read an invalid memory
address resulting in abnormal termination of the application process.

Impact summary: Abnormal termination of an application can a cause a denial of
service.

Applications performing certificate name checks (e.g., TLS clients checking
server certificates) may attempt to read an invalid memory address when
comparing the expected name with an `otherName` subject alternative name of an
X.509 certificate. This may result in an exception that terminates the
application program.

Note that basic certificate chain validation (signatures, dates, ...) is not
affected, the denial of service can occur only when the application also
specifies an expected DNS name, Email address or IP address.

TLS servers rarely solicit client certificates, and even when they do, they
generally don't perform a name check against a reference identifier (expected
identity), but rather extract the presented identity after checking the
certificate chain.  So TLS servers are generally not affected and the severity
of the issue is Moderate.

The FIPS modules in 3.3, 3.2, 3.1 and 3.0 are not affected by this issue.",OpenSSL,OpenSSL,"3.3.0, 3.2.0, 3.1.0, 3.0.0"
